transaction_id,question,response
360,what_is_your_highest_level_of_education_that_you_have_attained,High school
361,phone_no,605-732-9437
361,event_id,3228
361,how_satisfied_were_you_with_this_event,5 - Very Satisfied
361,how_satisfied_were_you_with_your_retail_experience_at_this_event,4
361,how_likely_are_you_to_attend_this_event_in_the_future,2
361,what_is_your_birthdate,33597
361,what_is_your_household_income,"Less than $50,000"
361,what_is_your_highest_level_of_education_that_you_have_attained,Associate's Degree
362,phone_no,796-357-6893
362,event_id,3251
362,how_satisfied_were_you_with_this_event,4
362,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
362,how_likely_are_you_to_attend_this_event_in_the_future,4
362,what_is_your_birthdate,29775
362,what_is_your_household_income,"$100,000 - $149,000"
362,what_is_your_highest_level_of_education_that_you_have_attained,Vocational School
363,phone_no,212-217-8267
363,event_id,3246
363,how_satisfied_were_you_with_this_event,4
363,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
363,how_likely_are_you_to_attend_this_event_in_the_future,1 - Very Unlikely
363,what_is_your_birthdate,33520
363,what_is_your_household_income,"$150,000 - $199,000"
363,what_is_your_highest_level_of_education_that_you_have_attained,Associate's Degree
364,phone_no,805-631-6596
364,event_id,3249
364,how_satisfied_were_you_with_this_event,5 - Very Satisfied
364,how_satisfied_were_you_with_your_retail_experience_at_this_event,1 - Very Dissatisfied
364,how_likely_are_you_to_attend_this_event_in_the_future,1 - Very Unlikely
364,what_is_your_birthdate,34768
364,what_is_your_household_income,"$50,000 - $99,999"
364,what_is_your_highest_level_of_education_that_you_have_attained,Bachelor's Degree
365,phone_no,261-252-7785
365,event_id,3212
365,how_satisfied_were_you_with_this_event,5 - Very Satisfied
365,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
365,how_likely_are_you_to_attend_this_event_in_the_future,1 - Very Unlikely
365,what_is_your_birthdate,30488
365,what_is_your_household_income,"Less than $50,000"
365,what_is_your_highest_level_of_education_that_you_have_attained,Associate's Degree
366,phone_no,520-173-7614
366,event_id,3215
366,how_satisfied_were_you_with_this_event,5 - Very Satisfied
366,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
366,how_likely_are_you_to_attend_this_event_in_the_future,2
366,what_is_your_birthdate,20961
366,what_is_your_household_income,"$150,000 - $199,000"
366,what_is_your_highest_level_of_education_that_you_have_attained,High school
367,phone_no,382-186-5199
367,event_id,3233
367,how_satisfied_were_you_with_this_event,1 - Very Dissatisfied
367,how_satisfied_were_you_with_your_retail_experience_at_this_event,2
367,how_likely_are_you_to_attend_this_event_in_the_future,3
367,what_is_your_birthdate,34314
367,what_is_your_household_income,"$200,000 - $249,000"
367,what_is_your_highest_level_of_education_that_you_have_attained,Bachelor's Degree
368,phone_no,459-840-3737
368,event_id,3226
368,how_satisfied_were_you_with_this_event,1 - Very Dissatisfied
368,how_satisfied_were_you_with_your_retail_experience_at_this_event,2
368,how_likely_are_you_to_attend_this_event_in_the_future,3
368,what_is_your_birthdate,26182
368,what_is_your_household_income,"$250,00 or more"
368,what_is_your_highest_level_of_education_that_you_have_attained,Associate's Degree
369,phone_no,595-636-9783
369,event_id,3217
369,how_satisfied_were_you_with_this_event,3
369,how_satisfied_were_you_with_your_retail_experience_at_this_event,4
369,how_likely_are_you_to_attend_this_event_in_the_future,5 - Very Likely
369,what_is_your_birthdate,28688
369,what_is_your_household_income,"$150,000 - $199,000"
369,what_is_your_highest_level_of_education_that_you_have_attained,High school
370,phone_no,260-607-1918
370,event_id,3213
370,how_satisfied_were_you_with_this_event,5 - Very Satisfied
370,how_satisfied_were_you_with_your_retail_experience_at_this_event,3
370,how_likely_are_you_to_attend_this_event_in_the_future,2
370,what_is_your_birthdate,31242
370,what_is_your_household_income,"Less than $50,000"
370,what_is_your_highest_level_of_education_that_you_have_attained,Associate's Degree
371,phone_no,231-278-8272
371,event_id,3230
371,how_satisfied_were_you_with_this_event,1 - Very Dissatisfied
371,how_satisfied_were_you_with_your_retail_experience_at_this_event,2
371,how_likely_are_you_to_attend_this_event_in_the_future,1 - Very Unlikely
371,what_is_your_birthdate,34871
371,what_is_your_household_income,"$200,000 - $249,000"
371,what_is_your_highest_level_of_education_that_you_have_attained,Graduate Degree
372,phone_no,548-915-7425
372,event_id,3219
372,how_satisfied_were_you_with_this_event,2
372,how_satisfied_were_you_with_your_retail_experience_at_this_event,3
372,how_likely_are_you_to_attend_this_event_in_the_future,4
372,what_is_your_birthdate,22555
372,what_is_your_household_income,"Less than $50,000"
372,what_is_your_highest_level_of_education_that_you_have_attained,Associate's Degree
373,phone_no,669-595-3181
373,event_id,3250
373,how_satisfied_were_you_with_this_event,1 - Very Dissatisfied
373,how_satisfied_were_you_with_your_retail_experience_at_this_event,4
373,how_likely_are_you_to_attend_this_event_in_the_future,2
373,what_is_your_birthdate,24698
373,what_is_your_household_income,"$50,000 - $99,999"
373,what_is_your_highest_level_of_education_that_you_have_attained,Graduate Degree
374,phone_no,476-144-4575
374,event_id,3229
374,how_satisfied_were_you_with_this_event,2
374,how_satisfied_were_you_with_your_retail_experience_at_this_event,2
374,how_likely_are_you_to_attend_this_event_in_the_future,1 - Very Unlikely
374,what_is_your_birthdate,35637
374,what_is_your_household_income,"$50,000 - $99,999"
374,what_is_your_highest_level_of_education_that_you_have_attained,Graduate Degree
375,phone_no,595-636-9783
375,event_id,3218
375,how_satisfied_were_you_with_this_event,1 - Very Dissatisfied
375,how_satisfied_were_you_with_your_retail_experience_at_this_event,4
375,how_likely_are_you_to_attend_this_event_in_the_future,3
375,what_is_your_birthdate,23166
375,what_is_your_household_income,"$100,000 - $149,000"
375,what_is_your_highest_level_of_education_that_you_have_attained,Vocational School
376,phone_no,538-564-1565
376,event_id,3219
376,how_satisfied_were_you_with_this_event,1 - Very Dissatisfied
376,how_satisfied_were_you_with_your_retail_experience_at_this_event,1 - Very Dissatisfied
376,how_likely_are_you_to_attend_this_event_in_the_future,2
376,what_is_your_birthdate,14762
376,what_is_your_household_income,"$150,000 - $199,000"
376,what_is_your_highest_level_of_education_that_you_have_attained,Graduate Degree
377,phone_no,639-944-7320
377,event_id,3238
377,how_satisfied_were_you_with_this_event,5 - Very Satisfied
377,how_satisfied_were_you_with_your_retail_experience_at_this_event,1 - Very Dissatisfied
377,how_likely_are_you_to_attend_this_event_in_the_future,4
377,what_is_your_birthdate,33072
377,what_is_your_household_income,"$250,00 or more"
377,what_is_your_highest_level_of_education_that_you_have_attained,Vocational School
378,phone_no,406-119-3453
378,event_id,3231
378,how_satisfied_were_you_with_this_event,2
378,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
378,how_likely_are_you_to_attend_this_event_in_the_future,3
378,what_is_your_birthdate,20063
378,what_is_your_household_income,"$200,000 - $249,000"
378,what_is_your_highest_level_of_education_that_you_have_attained,Associate's Degree
379,phone_no,393-315-6278
379,event_id,3214
379,how_satisfied_were_you_with_this_event,1 - Very Dissatisfied
379,how_satisfied_were_you_with_your_retail_experience_at_this_event,4
379,how_likely_are_you_to_attend_this_event_in_the_future,5 - Very Likely
379,what_is_your_birthdate,17322
379,what_is_your_household_income,"$250,00 or more"
379,what_is_your_highest_level_of_education_that_you_have_attained,Graduate Degree
380,phone_no,441-530-5942
380,event_id,3231
380,how_satisfied_were_you_with_this_event,2
380,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
380,how_likely_are_you_to_attend_this_event_in_the_future,4
380,what_is_your_birthdate,37361
380,what_is_your_household_income,"$50,000 - $99,999"
380,what_is_your_highest_level_of_education_that_you_have_attained,Vocational School
381,phone_no,395-520-8323
381,event_id,3250
381,how_satisfied_were_you_with_this_event,1 - Very Dissatisfied
381,how_satisfied_were_you_with_your_retail_experience_at_this_event,3
381,how_likely_are_you_to_attend_this_event_in_the_future,2
381,what_is_your_birthdate,37091
381,what_is_your_household_income,"$250,00 or more"
381,what_is_your_highest_level_of_education_that_you_have_attained,Vocational School
382,phone_no,286-549-5999
382,event_id,3219
382,how_satisfied_were_you_with_this_event,5 - Very Satisfied
382,how_satisfied_were_you_with_your_retail_experience_at_this_event,2
382,how_likely_are_you_to_attend_this_event_in_the_future,3
382,what_is_your_birthdate,17963
382,what_is_your_household_income,"Less than $50,000"
382,what_is_your_highest_level_of_education_that_you_have_attained,Associate's Degree
383,phone_no,616-835-9761
383,event_id,3238
383,how_satisfied_were_you_with_this_event,1 - Very Dissatisfied
383,how_satisfied_were_you_with_your_retail_experience_at_this_event,2
383,how_likely_are_you_to_attend_this_event_in_the_future,3
383,what_is_your_birthdate,28712
383,what_is_your_household_income,"$150,000 - $199,000"
383,what_is_your_highest_level_of_education_that_you_have_attained,Graduate Degree
384,phone_no,899-360-8210
384,event_id,3245
384,how_satisfied_were_you_with_this_event,1 - Very Dissatisfied
384,how_satisfied_were_you_with_your_retail_experience_at_this_event,1 - Very Dissatisfied
384,how_likely_are_you_to_attend_this_event_in_the_future,3
384,what_is_your_birthdate,21320
384,what_is_your_household_income,"$50,000 - $99,999"
384,what_is_your_highest_level_of_education_that_you_have_attained,Vocational School
385,phone_no,899-360-8210
385,event_id,3250
385,how_satisfied_were_you_with_this_event,1 - Very Dissatisfied
385,how_satisfied_were_you_with_your_retail_experience_at_this_event,1 - Very Dissatisfied
385,how_likely_are_you_to_attend_this_event_in_the_future,5 - Very Likely
385,what_is_your_birthdate,31117
385,what_is_your_household_income,"$100,000 - $149,000"
385,what_is_your_highest_level_of_education_that_you_have_attained,Vocational School
386,phone_no,854-931-6412
386,event_id,3211
386,how_satisfied_were_you_with_this_event,1 - Very Dissatisfied
386,how_satisfied_were_you_with_your_retail_experience_at_this_event,4
386,how_likely_are_you_to_attend_this_event_in_the_future,4
386,what_is_your_birthdate,19167
386,what_is_your_household_income,"$200,000 - $249,000"
386,what_is_your_highest_level_of_education_that_you_have_attained,Associate's Degree
387,phone_no,833-132-5736
387,event_id,3246
387,how_satisfied_were_you_with_this_event,3
387,how_satisfied_were_you_with_your_retail_experience_at_this_event,2
387,how_likely_are_you_to_attend_this_event_in_the_future,4
387,what_is_your_birthdate,22992
387,what_is_your_household_income,"$200,000 - $249,000"
387,what_is_your_highest_level_of_education_that_you_have_attained,High school
388,phone_no,430-832-8464
388,event_id,3237
388,how_satisfied_were_you_with_this_event,4
388,how_satisfied_were_you_with_your_retail_experience_at_this_event,4
388,how_likely_are_you_to_attend_this_event_in_the_future,1 - Very Unlikely
388,what_is_your_birthdate,32008
388,what_is_your_household_income,"$200,000 - $249,000"
388,what_is_your_highest_level_of_education_that_you_have_attained,Associate's Degree
389,phone_no,499-795-8878
389,event_id,3230
389,how_satisfied_were_you_with_this_event,5 - Very Satisfied
389,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
389,how_likely_are_you_to_attend_this_event_in_the_future,5 - Very Likely
389,what_is_your_birthdate,29017
389,what_is_your_household_income,"$50,000 - $99,999"
389,what_is_your_highest_level_of_education_that_you_have_attained,Vocational School
390,phone_no,477-236-9428
390,event_id,3231
390,how_satisfied_were_you_with_this_event,2
390,how_satisfied_were_you_with_your_retail_experience_at_this_event,4
390,how_likely_are_you_to_attend_this_event_in_the_future,3
390,what_is_your_birthdate,32485
390,what_is_your_household_income,"$200,000 - $249,000"
390,what_is_your_highest_level_of_education_that_you_have_attained,Associate's Degree
391,phone_no,481-518-8887
391,event_id,3232
391,how_satisfied_were_you_with_this_event,5 - Very Satisfied
391,how_satisfied_were_you_with_your_retail_experience_at_this_event,2
391,how_likely_are_you_to_attend_this_event_in_the_future,3
391,what_is_your_birthdate,31414
391,what_is_your_household_income,"$150,000 - $199,000"
391,what_is_your_highest_level_of_education_that_you_have_attained,Graduate Degree
392,phone_no,875-789-3517
392,event_id,3227
392,how_satisfied_were_you_with_this_event,4
392,how_satisfied_were_you_with_your_retail_experience_at_this_event,2
392,how_likely_are_you_to_attend_this_event_in_the_future,4
392,what_is_your_birthdate,26663
392,what_is_your_household_income,"$200,000 - $249,000"
392,what_is_your_highest_level_of_education_that_you_have_attained,Associate's Degree
