transaction_id,account_no,email,zip,phone_no,section,row,qty,total_price,event_id,channel
1483,A67346847L,user239@rockets.com,78374,707-535-4192,413,20,5,125,3241,BackOffice
1484,A36366826K,user162@rockets.com,75443,553-519-7553,411,9,2,50,3246,BackOffice
1485,A23777608G,user171@rockets.com,75685,825-937-9718,126,7,6,900,3219,Box Office
1486,A66367882Z,user106@rockets.com,77578,245-436-9526,123,9,7,1050,3248,Web
1487,A30938526X,user403@rockets.com,76642,375-534-9476,104,19,3,600,3234,BackOffice
1488,A26374241O,user339@rockets.com,76227,831-467-4309,400,6,5,250,3246,BackOffice
1489,A62151657V,user248@rockets.com,77021,840-758-8660,130,10,4,600,3223,Box Office
1490,A90604226Q,user267@rockets.com,75019,277-837-8155,120,5,4,600,3246,Box Office
1491,A85827627A,user164@rockets.com,75759,608-312-1646,402,9,2,100,3223,BackOffice
1492,A36849821I,user198@rockets.com,77484,437-155-8642,405,12,1,50,3243,Web
1493,A75566012F,user178@rockets.com,77571,814-480-6367,405,19,5,250,3248,Web
1494,A23454696X,user408@rockets.com,75028,378-803-5942,402,10,4,200,3245,BackOffice
1495,A25654523P,user241@rockets.com,75750,729-292-9657,113,16,4,680,3231,BackOffice
1496,A36984219A,user465@rockets.com,77472,262-544-8970,121,15,6,900,3243,BackOffice
1497,A80009369R,user220@rockets.com,75782,373-695-8040,124,20,5,750,3236,Box Office
1498,A33613370Q,user64@rockets.com,75491,263-383-7772,425,3,3,45,3211,Box Office
1499,A36983609I,user287@rockets.com,76837,604-283-7300,116,14,7,1050,3251,Web
1500,A94052169E,user483@rockets.com,77406,521-431-5400,119,8,6,900,3211,BackOffice
1501,A71333490N,user446@rockets.com,77023,291-749-7251,115,1,1,170,3249,Web
1502,A21455117J,user109@rockets.com,77098,891-415-5232,111,6,1,170,3232,Box Office
1503,A18316672P,user432@rockets.com,77073,378-591-7346,123,4,4,600,3226,BackOffice
1504,A36218846D,user398@rockets.com,77006,652-624-8907,126,15,2,300,3228,Web
1505,A16446608V,user387@rockets.com,75275,715-778-7652,410,5,2,100,3226,Box Office
1506,A42598391B,user28@rockets.com,76715,273-879-6705,412,5,7,175,3248,Box Office
1507,A12074161W,user479@rockets.com,77338,854-702-4896,424,5,3,45,3218,BackOffice
1508,A33883189Y,user7@rockets.com,75493,334-368-5597,126,5,3,450,3235,BackOffice
1509,A75876229I,user356@rockets.com,77049,807-120-9893,109,7,3,600,3239,Box Office
1510,A14867825C,user242@rockets.com,77074,571-220-8576,408,3,3,150,3228,BackOffice
1511,A13324705B,user145@rockets.com,77870,850-386-9578,126,15,1,150,3234,Web
1512,A16042613E,user102@rockets.com,75660,820-212-1341,130,2,1,150,3244,Box Office
1513,A94157112P,user115@rockets.com,77532,288-218-4095,124,4,2,300,3248,Web
1514,A93653903V,user266@rockets.com,76710,573-808-1030,114,9,8,1360,3223,Web
1515,A51105346A,user38@rockets.com,75231,487-887-5124,422,15,5,75,3225,Web
1516,A13423717G,user214@rockets.com,77447,728-114-7314,410,18,8,400,3235,Web
1517,A61374073U,user256@rockets.com,31555,476-144-4575,429,12,3,30,3239,Web
1518,A94052169E,user483@rockets.com,77406,521-431-5400,421,10,5,75,3222,Box Office
1519,A33781094L,user69@rockets.com,76657,559-973-5169,418,20,1,20,3235,Box Office
1520,A23602590N,user150@rockets.com,78268,460-279-4514,126,5,7,1050,3247,Box Office
1521,A10151818T,user342@rockets.com,76865,705-179-8425,101,17,8,1600,3211,BackOffice
1522,A12587302V,user455@rockets.com,78115,486-345-7133,117,20,7,1050,3242,Web
1523,A53911439N,user182@rockets.com,77459,379-724-3829,105,6,5,1000,3249,Web
1524,A28289031Z,user132@rockets.com,78291,543-162-5930,112,18,1,170,3231,Box Office
1525,A34498294U,user497@rockets.com,42456,770-668-6368,109,10,5,1000,3227,Web
1526,A94701502M,user451@rockets.com,77546,480-195-1601,416,4,3,60,3226,Box Office
1527,A71333490N,user446@rockets.com,77023,291-749-7251,420,12,3,45,3251,Web
1528,A22275284L,user73@rockets.com,77015,509-331-6469,111,19,3,510,3219,BackOffice
1529,A93422526O,user62@rockets.com,75270,506-139-6831,124,11,2,300,3229,Box Office
1530,A55418973M,user212@rockets.com,76841,301-437-7922,424,1,1,15,3240,BackOffice
1531,A22811593N,user292@rockets.com,76197,639-762-6978,100,17,1,200,3235,Box Office
1532,A85349024P,user493@rockets.com,77478,299-292-1853,112,9,3,510,3222,BackOffice
1533,A68843421Z,user366@rockets.com,78374,616-835-9761,111,15,2,340,3240,BackOffice
1534,A37926027H,user87@rockets.com,77584,238-199-2712,108,20,4,800,3228,BackOffice
1535,A32143269T,user297@rockets.com,75052,674-251-1148,417,8,3,60,3223,BackOffice
1536,A17048992R,user458@rockets.com,77842,564-790-3863,120,10,2,300,3214,Box Office
1537,A90286356P,user70@rockets.com,77061,475-130-5568,405,14,7,350,3230,Box Office
1538,A57299012I,user280@rockets.com,76564,621-421-2306,110,3,4,800,3240,BackOffice
1539,A66532688S,user489@rockets.com,77073,375-702-7786,421,2,2,30,3214,BackOffice
1540,A93422526O,user62@rockets.com,75270,506-139-6831,404,17,5,250,3230,Web
1541,A39594703F,user385@rockets.com,77068,460-913-3051,113,2,4,680,3215,BackOffice
1542,A59356089F,user111@rockets.com,76197,894-863-6135,414,11,7,175,3240,Web
1543,A41533847A,user261@rockets.com,77459,759-492-7993,417,17,1,20,3222,BackOffice
1544,A49987289I,user120@rockets.com,77357,892-320-8983,400,18,2,100,3248,BackOffice
1545,A51989219O,user174@rockets.com,78220,202-682-5364,409,7,2,100,3230,Web
1546,A10507821G,user439@rockets.com,77063,767-543-4017,129,13,5,750,3237,Web
1547,A28648724L,user71@rockets.com,77586,811-279-7433,118,4,1,150,3218,Box Office
1548,A51268357J,user197@rockets.com,78140,784-582-5975,115,13,4,680,3238,BackOffice
1549,A21258805W,user441@rockets.com,77536,410-899-8591,425,16,1,15,3237,Box Office
1550,A82842369V,user210@rockets.com,76873,527-544-2707,106,17,7,1400,3237,BackOffice
1551,A75398764V,user116@rockets.com,75189,769-468-7812,411,1,4,100,3213,Box Office
1552,A93653903V,user266@rockets.com,76710,573-808-1030,111,17,3,510,3232,Box Office
1553,A71333490N,user446@rockets.com,77023,291-749-7251,119,6,3,450,3231,BackOffice
1554,A23777608G,user171@rockets.com,75685,825-937-9718,420,11,6,90,3221,Web
1555,A68263605G,user218@rockets.com,76842,569-340-4408,118,20,8,1200,3231,BackOffice
1556,A70052743K,user88@rockets.com,77382,721-684-1994,116,17,3,450,3226,Box Office
1557,A88886308D,user118@rockets.com,75568,615-262-9324,118,18,2,300,3234,Box Office
1558,A13189117Q,user377@rockets.com,77001,724-307-9182,404,11,8,400,3220,Web
1559,A88316274L,user163@rockets.com,75443,848-880-7506,406,20,2,100,3237,BackOffice
1560,A13785680M,user313@rockets.com,75048,667-916-2673,428,18,8,80,3231,Box Office
1561,A88069846Y,user490@rockets.com,78626,640-768-3461,408,15,4,200,3246,Web
1562,A32143269T,user297@rockets.com,75052,674-251-1148,406,20,4,200,3234,Box Office
1563,A53621260D,user329@rockets.com,78640,331-192-2512,120,15,3,450,3246,Web
1564,A87144476G,user400@rockets.com,77066,280-379-5220,115,11,7,1190,3243,BackOffice
1565,A91388760U,user108@rockets.com,78115,761-360-1655,130,6,2,300,3225,Box Office
1566,A48634329L,user314@rockets.com,77870,891-467-4105,410,17,7,350,3238,BackOffice
1567,A80229052D,user417@rockets.com,76834,707-105-6180,111,5,5,850,3221,Box Office
1568,A25487937E,user185@rockets.com,77507,884-924-4272,414,16,2,50,3247,BackOffice
1569,A60903979W,user369@rockets.com,77057,385-921-6319,117,5,5,750,3221,Box Office
1570,A85827627A,user164@rockets.com,75759,608-312-1646,100,20,3,600,3226,Web
1571,A66187935V,user442@rockets.com,76798,508-869-3283,413,10,4,100,3225,Box Office
1572,A76701909D,user215@rockets.com,77062,438-203-5523,401,4,5,250,3216,Web
1573,A48634329L,user314@rockets.com,77870,891-467-4105,410,14,2,100,3236,BackOffice
1574,A22282792B,user237@rockets.com,78061,702-491-5540,129,5,6,900,3243,BackOffice
1575,A75566012F,user178@rockets.com,77571,814-480-6367,130,17,4,600,3223,Box Office
1576,A53362606D,user206@rockets.com,76540,569-125-2530,128,2,5,750,3241,Web
1577,A85951110O,user94@rockets.com,77067,466-639-7281,409,17,8,400,3232,BackOffice
1578,A80089942I,user472@rockets.com,75559,803-733-6051,412,12,3,75,3232,BackOffice
1579,A64792975G,user375@rockets.com,78061,673-147-6356,128,1,6,900,3249,Box Office
1580,A11725941S,user139@rockets.com,77338,321-116-1951,103,17,1,200,3240,BackOffice
1581,A27528594L,user240@rockets.com,75599,212-217-8267,108,6,3,600,3223,Web
1582,A34667919B,user226@rockets.com,76518,474-664-9907,112,18,5,850,3233,Web
1583,A66199052Z,user376@rockets.com,75453,454-638-6517,404,15,1,50,3248,BackOffice
1584,A25166494L,user277@rockets.com,77447,824-799-3831,403,17,4,200,3235,BackOffice
1585,A11434129C,user124@rockets.com,76858,334-690-2216,426,9,4,40,3251,BackOffice
1586,A65649259U,user300@rockets.com,75165,752-467-6744,403,2,8,400,3233,Web
1587,A82733739P,user43@rockets.com,76649,688-426-8097,105,14,2,400,3250,Box Office
1588,A76963519L,user461@rockets.com,42456,223-330-5644,421,15,4,60,3249,Box Office
1589,A71554802O,user467@rockets.com,77071,621-438-3184,125,16,3,450,3227,Box Office
1590,A28289031Z,user132@rockets.com,78291,543-162-5930,103,8,3,600,3250,Box Office
1591,A28525396I,user47@rockets.com,22643,495-720-3155,402,19,2,100,3222,BackOffice
1592,A17886442U,user93@rockets.com,76798,728-338-2837,115,13,3,510,3231,BackOffice
1593,A17661570G,user202@rockets.com,77037,719-734-8886,412,9,4,100,3217,Box Office
1594,A23733027F,user364@rockets.com,75270,717-651-4497,403,12,4,200,3240,Box Office
1595,A28289031Z,user132@rockets.com,78291,543-162-5930,430,3,8,80,3222,BackOffice
1596,A44144526B,user274@rockets.com,77079,318-642-1322,415,12,7,140,3229,Box Office
1597,A28525396I,user47@rockets.com,22643,495-720-3155,122,1,1,150,3232,Box Office
1598,A60903979W,user369@rockets.com,77057,385-921-6319,117,10,4,600,3218,Web
1599,A98139189V,user208@rockets.com,77039,517-326-9769,423,7,7,105,3211,Box Office
1600,A11434129C,user124@rockets.com,76858,334-690-2216,111,3,4,680,3236,BackOffice
1601,A36344558W,user466@rockets.com,77502,301-955-7552,415,6,2,40,3225,Web
1602,A52745219I,user462@rockets.com,77201,237-748-3824,110,5,7,1400,3240,Web
1603,A36983609I,user287@rockets.com,76837,604-283-7300,405,9,2,100,3242,Box Office
1604,A53055525I,user269@rockets.com,77362,782-412-7390,116,8,5,750,3235,Box Office
1605,A10295405G,user194@rockets.com,77469,246-253-6167,117,4,8,1200,3222,BackOffice
1606,A39532138K,user262@rockets.com,77588,517-744-7036,121,6,6,900,3221,BackOffice
1607,A62759828F,user146@rockets.com,76853,862-357-3734,105,1,1,200,3249,Web
1608,A99524992V,user13@rockets.com,76865,397-681-7344,414,19,5,125,3217,BackOffice
1609,A53435495I,user22@rockets.com,77066,662-679-9225,415,6,8,160,3230,Web
1610,A85802331S,user290@rockets.com,75558,382-186-5199,404,19,2,100,3212,Box Office
1611,A67933016X,user367@rockets.com,77093,745-665-4517,415,19,5,100,3237,BackOffice
1612,A51251884X,user195@rockets.com,77492,386-340-5345,429,10,8,80,3248,Box Office
1613,A82381184M,user136@rockets.com,31555,510-831-1597,100,18,1,200,3221,Box Office
1614,A55296886S,user456@rockets.com,77032,466-766-2822,423,8,3,45,3218,Web
1615,A55234941Z,user186@rockets.com,75764,350-689-5516,426,1,2,20,3240,Web
1616,A76587089H,user316@rockets.com,76197,689-280-7600,418,3,8,160,3248,Box Office
1617,A24667707G,user344@rockets.com,75599,485-208-7059,117,15,6,900,3214,Box Office
1618,A12587302V,user455@rockets.com,78115,486-345-7133,414,7,7,175,3224,Box Office
1619,A17142650I,user340@rockets.com,76569,481-764-5291,427,10,8,80,3233,Web
1620,A80424540G,user60@rockets.com,77547,740-552-4874,429,13,6,60,3234,Box Office
1621,A38672493S,user494@rockets.com,78610,203-796-1129,401,19,2,100,3231,Web
1622,A25333718K,user318@rockets.com,77587,661-944-1479,107,9,6,1200,3223,BackOffice
1623,A49987289I,user120@rockets.com,77357,892-320-8983,122,2,7,1050,3248,Web
1624,A90286356P,user70@rockets.com,77061,475-130-5568,411,10,8,200,3244,Box Office
1625,A98035804M,user332@rockets.com,77616,524-512-1663,115,13,2,340,3220,Web
1626,A57299012I,user280@rockets.com,76564,621-421-2306,416,5,7,140,3238,Web
1627,A73995453E,user55@rockets.com,77381,663-795-4865,401,6,8,400,3223,BackOffice
1628,A47269239O,user386@rockets.com,75036,504-303-1445,101,12,5,1000,3215,Box Office
1629,A38733308A,user252@rockets.com,77479,523-950-7850,405,11,5,250,3234,Box Office
1630,A59308603K,user133@rockets.com,77472,691-635-8117,104,11,8,1600,3226,BackOffice
1631,A13229494P,user6@rockets.com,75453,520-173-7614,130,5,1,150,3217,BackOffice
1632,A97866732S,user67@rockets.com,78062,569-306-4565,407,18,3,150,3218,Box Office
1633,A75876229I,user356@rockets.com,77049,807-120-9893,412,15,7,175,3216,Web
1634,A93422526O,user62@rockets.com,75270,506-139-6831,423,1,3,45,3236,Web
1635,A98035804M,user332@rockets.com,77616,524-512-1663,405,9,2,100,3220,Web
1636,A76587089H,user316@rockets.com,76197,689-280-7600,125,16,2,300,3218,Box Office
1637,A44442077C,user233@rockets.com,76657,688-462-2834,404,17,5,250,3215,Web
1638,A53621260D,user329@rockets.com,78640,331-192-2512,102,12,1,200,3219,Box Office
1639,A41533847A,user261@rockets.com,77459,759-492-7993,128,9,5,750,3220,Web
1640,A51105346A,user38@rockets.com,75231,487-887-5124,418,1,3,60,3233,Box Office
1641,A73995453E,user55@rockets.com,77381,663-795-4865,101,15,5,1000,3246,BackOffice
1642,A82383061F,user101@rockets.com,77388,226-568-7645,408,20,3,150,3238,Web
1643,A36918507A,user105@rockets.com,77477,607-277-7701,401,12,6,300,3227,BackOffice
1644,A34754954Q,user463@rockets.com,77016,495-216-7888,427,17,7,70,3239,Web
1645,A61815627X,user52@rockets.com,76715,579-304-7241,114,4,3,510,3232,Web
1646,A48161631U,user395@rockets.com,75138,401-319-9110,118,15,4,600,3238,BackOffice
1647,A76868131D,user251@rockets.com,75019,666-482-9757,126,12,3,450,3241,Web
1648,A37038882A,user201@rockets.com,77396,209-605-6143,412,12,2,50,3227,Box Office
1649,A39845894Z,user435@rockets.com,77365,633-696-7295,403,12,3,150,3219,BackOffice
1650,A48634329L,user314@rockets.com,77870,891-467-4105,118,16,3,450,3242,BackOffice
1651,A27891663M,user4@rockets.com,77006,595-266-1942,101,5,6,1200,3241,BackOffice
1652,A41004070D,user244@rockets.com,76715,395-520-8323,418,7,8,160,3219,Box Office
1653,A50253255G,user156@rockets.com,77024,247-278-9416,416,20,1,20,3248,BackOffice
1654,A39781105M,user319@rockets.com,77406,206-848-8509,105,20,7,1400,3234,BackOffice
1655,A98639365S,user397@rockets.com,75710,338-540-1022,121,9,5,750,3251,Box Office
1656,A75876229I,user356@rockets.com,77049,807-120-9893,410,10,2,100,3234,Web
1657,A58586110K,user436@rockets.com,77506,710-378-6730,401,12,6,300,3251,Web
1658,A22803681B,user348@rockets.com,75057,627-622-7263,429,17,1,10,3216,Box Office
1659,A55296886S,user456@rockets.com,77032,466-766-2822,108,19,8,1600,3236,Box Office
1660,A70815777Q,user53@rockets.com,77045,291-825-1038,419,4,4,60,3225,Box Office
1661,A76963519L,user461@rockets.com,42456,223-330-5644,110,1,2,400,3231,BackOffice
1662,A38147058N,user495@rockets.com,76135,290-551-1299,407,19,7,350,3219,Box Office
1663,A27998373S,user110@rockets.com,75065,802-628-1079,118,10,6,900,3250,Web
1664,A60936987N,user86@rockets.com,77045,486-933-6660,424,2,3,45,3239,Box Office
1665,A16886960K,user304@rockets.com,76564,790-443-3850,416,8,3,60,3240,Box Office
1666,A58235889Q,user365@rockets.com,31555,880-159-1763,421,14,1,15,3233,Web
1667,A84518055I,user383@rockets.com,78268,508-477-7254,118,7,4,600,3241,Box Office
1668,A36173149D,user327@rockets.com,77586,492-599-5497,417,12,2,40,3246,BackOffice
1669,A33098988R,user293@rockets.com,77070,308-886-8964,128,15,1,150,3211,Box Office
1670,A25098733U,user430@rockets.com,77012,485-859-6432,410,14,3,150,3226,Box Office
1671,A91679575A,user409@rockets.com,77099,359-601-1637,406,1,4,200,3248,Box Office
1672,A98139189V,user208@rockets.com,77039,517-326-9769,421,18,2,30,3225,Box Office
1673,A28101775K,user254@rockets.com,77586,435-986-2962,121,11,2,300,3220,Web
1674,A51646055Z,user412@rockets.com,77494,869-594-9990,403,12,6,300,3245,Box Office
1675,A11689958W,user98@rockets.com,77031,244-805-9413,416,4,1,20,3224,BackOffice
1676,A10151818T,user342@rockets.com,76865,705-179-8425,426,6,6,60,3241,BackOffice
1677,A75638458L,user459@rockets.com,77336,493-615-1216,415,6,7,140,3223,Box Office
1678,A28117097V,user126@rockets.com,78591,594-594-6437,120,11,3,450,3239,Box Office
1679,A43458879E,user48@rockets.com,77092,545-974-7907,107,17,5,1000,3237,BackOffice
1680,A58235889Q,user365@rockets.com,31555,880-159-1763,412,19,5,125,3225,Web
1681,A72672811P,user487@rockets.com,77493,602-925-5423,101,16,4,800,3238,BackOffice
1682,A28699422X,user354@rockets.com,77003,652-254-7793,417,8,2,40,3234,Web
1683,A39583614C,user260@rockets.com,76649,757-901-5980,120,15,8,1200,3213,Web
1684,A36218846D,user398@rockets.com,77006,652-624-8907,107,10,6,1200,3211,Web
1685,A62979902T,user469@rockets.com,77004,234-770-4463,111,7,6,1020,3214,Web
1686,A39583614C,user260@rockets.com,76649,757-901-5980,411,12,6,150,3249,Web
1687,A13295293F,user337@rockets.com,77083,557-906-8786,123,5,5,750,3223,Web
1688,A43458879E,user48@rockets.com,77092,545-974-7907,108,7,4,800,3232,Web
1689,A74881996J,user374@rockets.com,75554,777-830-8009,430,4,6,60,3243,BackOffice
1690,A17184448M,user54@rockets.com,75124,228-488-8947,112,9,3,510,3240,Box Office
1691,A39594703F,user385@rockets.com,77068,460-913-3051,114,5,7,1190,3225,Web
1692,A73869473M,user34@rockets.com,77080,594-795-4955,413,11,2,50,3222,BackOffice
1693,A77491555W,user79@rockets.com,75558,225-515-4476,126,10,4,600,3242,Web
1694,A94946026W,user454@rockets.com,75036,559-231-2156,415,18,8,160,3236,Box Office
1695,A84589914K,user334@rockets.com,77093,871-526-4107,106,17,4,800,3233,Box Office
1696,A49402108W,user322@rockets.com,77072,350-740-3984,119,9,5,750,3238,Box Office
1697,A99795977T,user404@rockets.com,77057,691-276-7829,111,16,5,850,3251,BackOffice
1698,A67933016X,user367@rockets.com,77093,745-665-4517,413,2,2,50,3212,BackOffice
1699,A84518055I,user383@rockets.com,78268,508-477-7254,125,3,6,900,3218,Box Office
1700,A17142650I,user340@rockets.com,76569,481-764-5291,426,11,1,10,3240,BackOffice
1701,A32492579L,user246@rockets.com,77099,374-665-7971,429,20,5,50,3213,Box Office
1702,A99788444F,user76@rockets.com,75048,307-698-7498,126,20,7,1050,3247,Box Office
1703,A90286356P,user70@rockets.com,77061,475-130-5568,405,17,4,200,3249,BackOffice
1704,A17821104E,user341@rockets.com,22643,343-142-9373,109,11,5,1000,3231,BackOffice
1705,A65735938E,user372@rockets.com,76834,545-648-1620,422,16,5,75,3228,Box Office
1706,A94052169E,user483@rockets.com,77406,521-431-5400,100,15,5,1000,3231,Web
1707,A21766586F,user418@rockets.com,77037,438-618-8704,409,10,3,150,3238,BackOffice
1708,A13164461V,user80@rockets.com,76569,621-581-6414,421,2,6,90,3237,Web
1709,A69851365O,user82@rockets.com,76865,688-934-1357,406,5,8,400,3213,Box Office
1710,A21455117J,user109@rockets.com,77098,891-415-5232,425,20,1,15,3244,Web
1711,A63676016S,user161@rockets.com,76908,284-527-8150,404,8,1,50,3216,Box Office
1712,A27528594L,user240@rockets.com,75599,212-217-8267,419,12,6,90,3238,Box Office
1713,A78689689J,user427@rockets.com,77506,602-631-9873,106,4,2,400,3240,BackOffice
